,label,tweet,label_id,clean_teks
2824,love,hai selamat pagi menjelang siang Semangat jalani hari Jangan lupa awali hari dengan DSS ya God Bless U Ingin memelukmu Kali aja lagi dingin Kangen JULEHA <3,3,hai selamat pagi jelang siang semangat jalan lupa awal dss ya god bless peluk kali dingin kangen juleha
2825,fear,"[USERNAME] aku takut masalah ke otak *sumpah aku ngeri sendiri dulu denger2 kalo sampe rapet,, oksigen nya bisa gak sampe ke otak atau gmn (?) Itu aku jd bimbang sendiri :((",1,username takut otak sumpah ngeri dengar rapet oksigen nya otak bimbang
2826,fear,"Hehe kak, aku nih diajakin nonton sabrina aja ngeri setengah modyar! Dibioskop cuma merem sambil tutup telinga.",1,hehe kak nih diajakin nonton sabrina ngeri modyar bioskop merem tutup telinga
2827,sadness,"Ketika rasa itu tinggi, maka seseorang pasti ingin tahu apapun terkait hal yang dia minati. Nah, disini peran respect sesungguhnya. Kebiasaan kita (karena mungkin gw jg gitu) suka menertawakan hal yg kita anggap itu lucu namun itu lah hal yg ingin orang lain minati.",4,apa kait minat peran respect sungguh biasa suka tertawa anggap lucu orang minat
2828,anger,"[USERNAME] Saya nggak butuh maaf, 3 minggu berturut2 network kalian down terus. Kami sebagai pelanggan dirugikan, saya minta KOMPENSASI!!! [USERNAME] [USERNAME] [USERNAME] Cc: [USERNAME] [USERNAME] [USERNAME]",0,username butuh maaf minggu network down langgan rugi kompensasi username username username cc username username username
2829,love,Bila ada yang mencintaimu karena perubahan itu bukan cinta tapi itu perjanjian. Tapi jika ada yg mencintai dirimu karena dirimu yang apa adanya itu baru namanya cinta.,3,cinta ubah cinta janji cinta diri diri nama cinta
2830,fear,iya barusan aku cek ternyata kakinya ada yg ngiket pake karet Tapi kira2 biaya ke dokter berapa ya? takut mahal. Misqueen aku nothing money,1,iya barusan cek kaki ngiket pakai karet biaya dokter ya takut mahal misqueen nothing money
2831,sadness," gue waktu itu buka kulkas , nah gua liat oren2 gua kira jeruk eh ternyata itu tomat anjir rasanya:))) mending kalo gue demen sayur lah ini makan tomat digadoin abis itu gue lepeh",4,buka kulkas liat oren jeruk eh tomat anjir mending suka sayur makan tomat digadoin abis lepeh
2832,love,Terkadang duduk termenung juga menjadi suatu kebutuhan... Apalagi bareng kamu... yaa kamu sintasriwahyuni.01 ..,3,terkadang duduk menung butuh bareng yaa sintasriwahyuni
2833,love,"[USERNAME] Sebelumnya aku ga tertarik sama cowo yg lebih muda, tapi pacarku skrng lebih muda setahun dibanding aku. Udah tau sih dari awal tapi ya gimana ya namanya udah sayang. Semua yg gasuka bisa jadi suka.",3,username tarik cowok muda pacar muda tahun banding sih ya gimana ya nama sayang suka suka
2834,happy,"The greatest showman ini film musikal. 60% isi filmnya nyanyi2. Dan karena gw pribadi suka bgt genre kek ini, jadi 2 jam nnton tuh ga kerasa sama sekali. Rasanya pengen ikutan nyanyi2 sambil nari2.",2,the greatest showman film musikal isi film nyanyi pribadi suka genre kek jam nonton tuh rasa ikut nyanyi nari
2835,fear,"Terlepas dr agama ttp aja gamau oplas, banyak zonknya. Hasilnya kdang ga bagus dan kelihatan ga natural gitu soalnya ga cocok sm bagian wajah yg ga dioplas. Jadinya takut nyesel. Nanti jatohnya kecanduan dan ngerombak semua. Jd plastic monster dong",1,lepas agama oplas zonknya hasil kdang bagus natural cocok wajah dioplas takut sesal jatohnya candu ngerombak plastic monster
2836,happy,"kalian pernah ngga sih ngerasain gmn rasanya telponan sm orang berjam-jam, videocall setiap malam, share with them padahal bukan siapa-siapa dan dia selalu meluangkan waktu buat nanya how was ur day sesibuk apapun dia.",2,sih rasa telpon orang berjamjam videocall malam share with them siapasiapa luang how was ur day sibuk apa
2837,love,rambutnya yang telah dan semakin memutih. Dan badannya serta lengannya tak lagi kuat untuk menjagamu dari bahaya. Papa telah menyelesaikan tugasnya.,3,rambut mutih badan lengan kuat jaga bahaya papa selesai tugas
2838,happy,Suka bgt dgn [USERNAME] karena pesertanya LUAR BIASA ..dpt mengENAKKAN lagu..sangat memukau dan bikin merinding..JURInya TOP BGT pokoknya..Suka bgt dengan progRam [USERNAME]..Juri dan PESERTANYA memank LUAR BIASA.. .,2,suka username serta enak lagusangat pukau bikin merindingjurinya top pokoknyasuka program usernamejuri serta memank
2839,sadness,"Segala sesuatu yang kupelajari selalu saling jepit--saling kait. Seni, politik, sastra dan mungkin yang kupelajari saat ini adalah jembatan panjang yang tak tahu akan berujung di mana. Hidup adalah pencarian yang tak putus. Termasuk juga mencari tahu siapa diri ini. :)",4,ajar jepitsaling kait seni politik sastra ajar jembatan ujung hidup cari putus cari
2840,love,"5 jam lebih aku edit video ni demi kau. Ini ke effort yang aku boleh buat sempena birthday kau tin [USERNAME] .. start perkenalan kita smpai skrg, terima kasih sbb setia di smping aku wlupun kau tau aku ada bnyk kekurangan. Aku sayang kau tin and Happy birthday fatin",3,jam edit video effort sempena birthday tin username start kenal terima kasih sbb setia smping wlupun kurang sayang tin and happy birthday fatin
2841,anger,"Sebuah misteri: kenapa kalau ada perempuan korban pelecehan seksual yang speak up, yang paling ganas jari/mulutnya justru banyak perempuan juga?",0,misteri perempuan korban leceh seksual speak up ganas jarimulutnya perempuan
2842,love,Nge gua cinta sama lo ngelebihin cinta githa sama lo. Love you nge. Temen gua yg bisa dampingin gua sampai saat ini. Curhatan gua sampai saat ini. Walaupun no solution. Hati gua senyum klo lo yg ngomong.,3,nge cinta ngelebihin cinta githa cinta you nge teman dampingin curhatan no solution hati senyum bicara
2843,love,Kaulah ibuku cinta kasihku Terima kasihku takkan pernah terhenti Kau bagai matahari yang selalu bersinar Sinari hidupku dengan kehangatanmu,3,kau ibu cinta kasih terima kasih tak henti matahari sinar sinar hidup hangat
2844,love,"Lee daehwi ku sayang, sabar ya. Terlalu banyak yg ngehujat km bukan brrti gk ada yg support km. Aku, dan teman wannable asli yg lain akan selalu mendukungmu adik manis.",3,lee daehwi ku sayang sabar ya ngehujat support teman wannable asli dukung adik manis
2845,sadness,"[USERNAME] [USERNAME] [USERNAME] Denger-denger dari Pusat Hoax Nasional-nya [USERNAME] , ternyata FH gak muat dimasukin ke karung beras, biarpun karung jumbo ... Karena [USERNAME] jauh lebih besar dari partainya, [USERNAME] ...",4,username username username dengerdenger pusat hoax nasional username fh muat dimasukin karung beras biarpun karung jumbo username partai username
2846,sadness,"Tengah ddk baca replies dkt bwh ni, tiba2 air mata mengalir... Benda yang paling seram adalah menjadi ibubapa... kita xkn tahu satu perkataan yg dtg drpd parents boleh memberi kesan seumur hidup",4,ddk baca replies air mata alir benda seram ibubapa xkn kata parents kesan umur hidup
2847,fear,[USERNAME] ngeri ga sih kalo keterima di ptn terus keliatan gobloknya pas kuliah....... ngeri aja.............. eh trs gitu skripsi dibikinin orang lalu cari kerja jg pake orang dalam. hm.....,1,username ngeri sih terima ptn goblok pas kuliah ngeri eh skripsi dibikinin orang cari kerja pakai orang hm
2848,love,"Penutup thread ini adalah, saya mohon kamu selalu inget. Saya sayang kamu. Ilysm to the moon and never back, thanks for everything.. Saranghae [USERNAME]",3,tutup thread mohon sayang ilysm to the moon and never back thanks for everything saranghae username
2849,sadness,[USERNAME] [USERNAME] Iya mereka harus saling menguatkan sih. Yang penting Mino harus cerita aja ke member yang lain biar ngga beban sendiri :'''''''''),4,username username iya kuat sih mino cerita member biar beban
2850,happy," chara saya fleksibel sebenernya, kalau lagi caoer biasanya pake chara yang ga bener dan cepet diwaroh mahluk tl, kalau lg bener ya pake chara yang cantik dan ganteng.",2,chara fleksibel caoer pakai chara cepat diwaroh mahluk tl ya pakai chara cantik ganteng
2851,fear,"Jam 2 malam nonton video video penampakan di yutup, takut sih, mana lampu rumah gue matiin semua.",1,jam malam nonton video video tampak yutup takut sih lampu rumah matiin
2852,sadness,"Oke.. coba koreksi ini, sebagian besar org Indonesia males dibuat pinter, tapi justru happy dibuat bodoh. #HentikanAcaraPembodohan #SaveTelevisiIndonesia #KPI cc [USERNAME]",4,oke coba koreksi orang indonesia males pintar happy bodoh hentikanacarapembodohan savetelevisiindonesia kpi cc username
2853,fear,"Kemarenan takut melawan monster - monster di kantor baru. Tapi ternyata ada yang lebih menakutkan dari mereka dan paling susah untuk dilawan, adalah ketakutan diri sendiri untuk mencoba.",1,kemarenan takut lawan monster monster kantor takut susah lawan takut coba
2854,fear,di kantor baru ditantang bikin marketing plan dan harus bisa bikin co-branding sama bank biru. takut ga bisa. belum tau gimana strateginya. dan gue udah kepalang resign di kantor sekarang. ,1,kantor tantang bikin marketing plan bikin cobranding bank biru takut gimana strategi kepalang resign kantor
2855,love,Dia hargai aku sbg bakal masa depan dia. Aku sayang dia. Dunia akhirat.,3,harga sayang dunia akhirat
2856,love,"Bagimana jika, ketika kamu merasa bahwa yang kamu dapatkan sekarang benar-benar untukmu, kamu mendapati dia yang pernah kamu cinta dalam diam, ternyata juga mencintaimu, dalam diam.",3,bagimana dapat benarbenar untuk dapat cinta diam cinta diam
2857,anger,"twt tolong coba tatar mereka,biar tau sopan santun jgn songong kurang ajar gitu",0,twt tolong coba tatar merekabiar sopan santun songong ajar
2858,sadness,"batrei hp saya juga tinggal 23%. Kalo hp saya mati, nanti pacar saya bingung mencari saya. Eh tapi ternyata saya gak punya pacar ding. Hmm. Makanya..kasian kan kak?? Udah jomblo, listriknya mati, digigit nyamuk pula. Plis nyala dong nyala",4,batrei hp tinggal hp mati pacar bingung cari eh pacar ding hmm makanyakasian kak jomblo listrik mati gigit nyamuk tolong nyala nyala
2859,fear,"Do'akan Anik lulus tes besok di surabaya ya bu. Jujur kalau harus ngisi materi di forum, terutama seharusnya yg menyampaikan selevel dokter aku jadi bener2 takut. Takut salah maksudnya.",1,doa anik lulus tes besok surabaya ya bu jujur ngisi materi forum level dokter takut takut salah maksud
2860,sadness,"Jangan biarkan seseorang singgah di hatimu,.. Bila tak bermaksud untuk tinggal di dalamnya, kecewa karena cinta itu menyakitkan.",4,biar singgah hati tinggal dalam kecewa cinta sakit
2861,love,"Ketika permintaanmu bukan lagi sekedar meminta boneka baru, papa tahu ia tidak bisa memberikan apa yang kamu inginkan. Kata-kata yang keluar dari mulut papa adalah ""tidak... tidak bisa!"" Padahal dalam batin papa ia sangat ingin mengatakan ""iya sayang nanti papa belikan untukmu""",3,minta dar boneka papa katakata mulut papa batin papa iya sayang papa belikan untuk
2862,happy,"tapi yah kalau chating, gw lebih suka enter send sih, daripada berspasi alenia panjang panjang gitu ngetiknya kek mau mutusin pacar aja. hahahaah",2,yah chating suka enter send sih spasi alenia ngetiknya kek mutusin pacar hahahaah
2863,love,"Kalau i dapat cium bibir you, you ciumi lah bibir i kembali nescaya ia akan bersatu lantas cinta bersemi",3,i cium bibir you you cium bibir i nescaya satu lantas cinta semi
2864,sadness,"Katanya engga kaya gue jadi tukang nasi goreng. Sedih gue dengernya, banyak orang mau melangkah mau usaha, ragu-ragu, takut, bahkan engga punya ide. Dia malah ngomong gitu",4,kaya tukang nasi goreng sedih dengernya orang lang usaha raguragu takut ide bicara
2865,happy,apa juga apasih bagus dong tlvn2an sama gery nyolot2an mele wkwk heran h,2,apasih bagus tlvnan gery nyolotan mele wkwk heran h
2866,sadness,"Sedih bny penulisan resep yg tidak baku sdm, sdt, ruas, sejumput, secukupnya, even biji/buah termasuk tidak baku :(",4,sedih bny tulis resep baku sdm sdt ruas jumput even bijibuah baku
2867,anger,"DEBAT PANAS, Rocky Gerung vs Ruhut Sitompul , ROSI, ILC - Indonesia Lawy... [URL] lewat [USERNAME] gimana yang bilang jokowi kacung om [USERNAME] diem!!!!",0,debat panas rocky gerung vs ruhut sitompul ros ilc indonesia lawy url username gimana bilang jokowi kacung om username diam
2868,love,Romantis itu MANIS lebih manis lagi kalo dilakuin orang tg kita SAYANG. Semua bakal terasa seneng dan berbunga bunga wkwk. Seperti ada ribuan kupu kupu terbang yg ada dii perut kalo lagi ada yg ngeromantisin gitu.,3,romantis manis manis dilakuin orang tg sayang senang bunga bunga wkwk ribu kupu kupu terbang dii perut ngeromantisin
2869,anger,"[USERNAME] [USERNAME] Promosinya tidak terencana dengan baik, saya sempat diminta utk terlibat membuat program di venue Palembang, setelah menyiapkan program, survey dll ternyata dibatalkan, alasannya, dana tidak jadi turun. Kasarnya, nafsu besar tenag",0,username username promosi rencana libat program venue palembang program survey batal alas dana turun kasar nafsu tenag
2870,fear,"Tadi lagi asik ngobrol sama temen-temen SMA terus terbersit di pikiran sendiri ""gimana ya aku nanti di alam kubur teman-temanku ini kan hanya fana"" serem banget pikiranku ini",1,asik bicara tementemen sma bersit pikir gimana ya alam kubur temantemanku fana seram pikir
2871,anger,"Orang yg tidak dewasa adalah orang yg membenci mantannya (mantan pacar/suami) Mereka yg membenci mantan adalah yg tidak faham arti cinta dan kasih sayang. Malah gak jarang ada orang yg ngata-ngatain mantannya setan, anjing, babi, dll. Buset, dulu kenapa mau pacaran sama Setan ?",0,orang dewasa orang benci mantan mantan pacarsuami benci mantan paham arti cinta kasih sayang jarang orang ngatangatain mantan setan anjing babi buset pacar setan
2872,love,"Aku cinta bangettt sama dd terus chuchu Aku tungguin setiap hari videonya :"") Ditambah si dundun agak mirip kucing aku, jadi makin cintaaaa!!!",3,cinta bangettt dd chuchu tungguin video tambah si dundun kucing cintaaaa
2873,happy,aku suka banget nonton idol sumpahh mantap sampe jam segini mantengin tv [USERNAME] [USERNAME] #GrabTakesYouThere #IdolByOpera #IdolShowcase1,2,suka nonton idol sumpahh mantap jam gin mantengin tv username username grabtakesyouthere idolbyopera idolshowcase
2874,love,"Belaian seorang anak perempuan kepada ayahnya ketika jatuh sakit ternyata dapat membuat si ayah tertidur pulas *sunbathuk* ""cepat sembuh bapak""",3,belai anak perempuan ayah jatuh sakit si ayah tidur pulas sunbathuk cepat sembuh
2875,love,Ada yang tersisa Dari semaraknya piala dunia Menghabiskan waktu bersama Masih tertinggal rasa sebuah asa Duduk berdua Beradu yang kita bela Sesekali tersenyum manja Tatapanmu begitu mempesona Aku tak kuasa Memendam rasa Kini ada yang berbeda Tumbuh getar cinta di dada,3,sisa semarak piala dunia habis tinggal asa duduk dua adu bela senyum manja tatap pesona kuasa pendam beda tumbuh getar cinta dada
2876,fear,"Bagian terseram, caraka malam ditengah hutan belantara. Udah gausah dibayangin, asli serem. Disuruh jalan, disuruh apalin sandi panjang banget, ditengah dikasih masalah, ditengah sama akhir ada pocong2an, belum lewatin parit, tanpa penerangan apapun. Kacau asli. [URL]",1,seram caraka malam tengah hutan belantara dibayangin asli seram suruh jalan suruh apalin sandi tengah kasih tengah pocong lewatin parit terang apa kacau asli url
2877,fear,"Gue melipir ke deket2 taxi kan, takut dipaksa atau dijahatin gitu. Gue liatin aja tu bapak Brunei, eh ga balik2 dia, si bapak Indo juga ngilang aja. Gue cerita ke Nyokap, jangan2 gue mau dihipnotis. Kalo menurut kalian ini tu beneran orang bingung atau orang jahat?",1,melipir deket taxi takut paksa dijahatin lihat brunei eh si indo ngilang cerita nyokap hipnotis orang bingung orang jahat
2878,happy,"Kebahagiaan itu segalanya ya ga sih? Jd ketika ngajak org2 ngumpul, mungkin org2 yg menolak lebih bahagia ga ikud ngumpul...gitu aja sih hehe",2,bahagia ya sih ajak orang ngumpul orang tolak bahagia ikud ngumpulgitu sih hehe
2879,happy,"Desa Tesbatan Beberapa kali ke kampung halaman bokap, gw gk nyangka kalau ternyata ada area persawahan sebagus ini. Maklum aja, selama mampir ke Desa Tesbatan, Amarasi, gw cuma mentok",2,desa tesbatan kali kampung halaman ayah sangka area sawah bagus maklum mampir desa tesbatan amarasi mentok
2880,fear,"Home visit pasien, ternyata pasiennya sdh meninngal. Tanda pasti kematian scra medis sdh diperiksa. . . Kalau udah begini baru inget inget klw kematian sedeket itu",1,home visit pasien pasien meninngal tanda mati scra medis periksa mati sedeket
2881,anger,[USERNAME] Nyerang fansite suruh take down semua foto pas konser. Sampe nyuruh fansite tutup aja. Kalo fansite tutup ya sumber atm mereka tutup juga lah hahaha.,0,username nyerang fansite suruh take down foto pas konser suruh fansite tutup fansite tutup ya sumber atm tutup hahaha
